Date,Products,ISIN,Place,Exec Place,Qty,Buying_value,Actual_value,Total_Actual_value_for_day,Total_Buying_value_for_day,Product_pct_in_portfolio_for_day,Value_diff,Percentage_diff
2025-02-27,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2178.300018310547,50686.499938964844,48204.269889,4.297594075214485,312.8999633105468,16.773879815852517
2025-02-28,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2185.800018310547,51078.348903656006,48204.269889,4.2793082885928895,320.3999633105468,17.17593834372149
2025-03-01,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2185.800018310547,85008.34768295288,82139.27866899999,2.5712769132541036,320.3999633105468,17.17593834372149
2025-03-02,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2185.800018310547,85008.34768295288,82139.27866899999,2.5712769132541036,320.3999633105468,17.17593834372149
2025-03-03,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2220.599899291992,86471.99890136719,82139.27866899999,2.5679988059775067,355.1998442919921,19.041483532710206
2025-03-04,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2150.7000732421875,82562.44066238403,82139.27866899999,2.604937615685167,285.30001824218743,15.29430737805931
2025-03-05,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2239.8001098632812,85745.30204772949,82139.27866899999,2.6121549010539526,374.4000548632812,20.070764652319106
2025-03-06,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2315.0999450683594,86994.65003967285,82139.27866899999,2.6611980667921373,449.6998900683593,24.107423437829762
2025-03-07,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2297.0999908447266,85299.55060958862,82139.27866899999,2.692980179178701,431.6999358447265,23.142485424914735
2025-03-08,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2297.0999908447266,85299.55060958862,82139.27866899999,2.692980179178701,431.6999358447265,23.142485424914735
2025-03-09,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2297.0999908447266,85299.55060958862,82139.27866899999,2.692980179178701,431.6999358447265,23.142485424914735
2025-03-10,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2233.2000732421875,82330.8490562439,82139.27866899999,2.712470597402182,367.80001824218743,19.716951184618008
2025-03-11,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2188.7999725341797,81149.79913711548,82139.27866899999,2.6972339991080623,323.3999175341796,17.336759300898574
2025-03-12,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2210.7000732421875,82603.50116729736,82139.27866899999,2.6762789010175774,345.30001824218743,18.51077560101109
2025-03-13,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2206.5000915527344,82118.90142440796,82139.27866899999,2.686957634940916,341.1000365527343,18.285623806992668
2025-03-14,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2271.6000366210938,83803.35090637207,82139.27866899999,2.7106315106170418,406.1999816210937,21.775488884130738
2025-03-15,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2271.6000366210938,83803.35090637207,82139.27866899999,2.7106315106170418,406.1999816210937,21.775488884130738
2025-03-16,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2271.6000366210938,83803.35090637207,82139.27866899999,2.7106315106170418,406.1999816210937,21.775488884130738
2025-03-17,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2337.3001098632812,84476.10006332397,82139.27866899999,2.7668181984149625,471.9000548632812,25.29752551461575
2025-03-18,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2406.2999725341797,85554.75082397461,82139.27866899999,2.8125848644981075,540.8999175341796,28.996456609098768
2025-03-19,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2425.800018310547,86017.64862060547,82139.27866899999,2.82011896071459,560.3999633105468,30.041811235528606
2025-03-20,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2371.5000915527344,85536.64892196655,82139.27866899999,2.7724959084102165,506.1000365527343,27.13091142011006
2025-03-21,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2391.6000366210938,84257.70147323608,82139.27866899999,2.8384349380581786,526.1999816210937,28.20842533003429
2025-03-22,BNP Paribas,FR0000131104,EPA,EPA,30,1865.400055,2391.6000366210938,84257.70147323608,82139.27866899999,2.8384349380581786,526.1999816210937,28.20842533003429
